GeneId:START_ID(Gene),Relation:TYPE,DiseaseId:END_ID(Disease),DSI,DPI,RelationName
4313,GeneToDisease,C0271680,0.333,0.923,Relate to
4313,GeneToDisease,C0271685,0.333,0.923,Relate to
4313,GeneToDisease,C0271686,0.333,0.923,Relate to
4313,GeneToDisease,C0279530,0.333,0.923,Relate to
4313,GeneToDisease,C0334588,0.333,0.923,Relate to
4313,GeneToDisease,C0340630,0.333,0.923,Relate to
4313,GeneToDisease,C0346647,0.333,0.923,Relate to
4313,GeneToDisease,C0376634,0.333,0.923,Relate to
4313,GeneToDisease,C0393835,0.333,0.923,Relate to
4313,GeneToDisease,C0520474,0.333,0.923,Relate to
4313,GeneToDisease,C0521174,0.333,0.923,Relate to
4313,GeneToDisease,C0678222,0.333,0.923,Relate to
4313,GeneToDisease,C0741160,0.333,0.923,Relate to
4313,GeneToDisease,C0751074,0.333,0.923,Relate to
4313,GeneToDisease,C0751394,0.333,0.923,Relate to
4313,GeneToDisease,C0860207,0.333,0.923,Relate to
4313,GeneToDisease,C1257931,0.333,0.923,Relate to
4313,GeneToDisease,C1262760,0.333,0.923,Relate to
4313,GeneToDisease,C1336708,0.333,0.923,Relate to
4313,GeneToDisease,C1458155,0.333,0.923,Relate to
4313,GeneToDisease,C1621958,0.333,0.923,Relate to
4313,GeneToDisease,C1850155,0.333,0.923,Relate to
4313,GeneToDisease,C2239176,0.333,0.923,Relate to
4313,GeneToDisease,C2350878,0.333,0.923,Relate to
4313,GeneToDisease,C2931822,0.333,0.923,Relate to
4313,GeneToDisease,C2936380,0.333,0.923,Relate to
4313,GeneToDisease,C2936381,0.333,0.923,Relate to
4313,GeneToDisease,C2937358,0.333,0.923,Relate to
4313,GeneToDisease,C3658290,0.333,0.923,Relate to
4313,GeneToDisease,C4277682,0.333,0.923,Relate to
4313,GeneToDisease,C4279912,0.333,0.923,Relate to
4313,GeneToDisease,C4704874,0.333,0.923,Relate to
4313,GeneToDisease,C4721507,0.333,0.923,Relate to
4313,GeneToDisease,C4721845,0.333,0.923,Relate to
4314,GeneToDisease,C0004114,0.408,0.885,Relate to
4314,GeneToDisease,C0006142,0.408,0.885,Relate to
4314,GeneToDisease,C0007570,0.408,0.885,Relate to
4314,GeneToDisease,C0010054,0.408,0.885,Relate to
4314,GeneToDisease,C0010068,0.408,0.885,Relate to
4314,GeneToDisease,C0020429,0.408,0.885,Relate to
4314,GeneToDisease,C0027626,0.408,0.885,Relate to
4314,GeneToDisease,C0036341,0.408,0.885,Relate to
4314,GeneToDisease,C0205768,0.408,0.885,Relate to
4314,GeneToDisease,C0280783,0.408,0.885,Relate to
4314,GeneToDisease,C0280785,0.408,0.885,Relate to
4314,GeneToDisease,C0334579,0.408,0.885,Relate to
4314,GeneToDisease,C0334580,0.408,0.885,Relate to
4314,GeneToDisease,C0334581,0.408,0.885,Relate to
4314,GeneToDisease,C0334582,0.408,0.885,Relate to
4314,GeneToDisease,C0334583,0.408,0.885,Relate to
4314,GeneToDisease,C0338070,0.408,0.885,Relate to
4314,GeneToDisease,C0547065,0.408,0.885,Relate to
4314,GeneToDisease,C0678222,0.408,0.885,Relate to
4314,GeneToDisease,C0750935,0.408,0.885,Relate to
4314,GeneToDisease,C0750936,0.408,0.885,Relate to
4314,GeneToDisease,C0751211,0.408,0.885,Relate to
4314,GeneToDisease,C0751212,0.408,0.885,Relate to
4314,GeneToDisease,C0751213,0.408,0.885,Relate to
4314,GeneToDisease,C0751214,0.408,0.885,Relate to
4314,GeneToDisease,C0948480,0.408,0.885,Relate to
4314,GeneToDisease,C1257931,0.408,0.885,Relate to
4314,GeneToDisease,C1458155,0.408,0.885,Relate to
4314,GeneToDisease,C1704230,0.408,0.885,Relate to
4314,GeneToDisease,C1800706,0.408,0.885,Relate to
4314,GeneToDisease,C1956346,0.408,0.885,Relate to
4314,GeneToDisease,C2936719,0.408,0.885,Relate to
4314,GeneToDisease,C2937358,0.408,0.885,Relate to
4314,GeneToDisease,C4704874,0.408,0.885,Relate to
4314,GeneToDisease,C4721453,0.408,0.885,Relate to
4314,GeneToDisease,C4721508,0.408,0.885,Relate to
4314,GeneToDisease,C4721509,0.408,0.885,Relate to
4314,GeneToDisease,C4721952,0.408,0.885,Relate to
4316,GeneToDisease,C0000786,0.446,0.885,Relate to
4316,GeneToDisease,C0000822,0.446,0.885,Relate to
4316,GeneToDisease,C0007102,0.446,0.885,Relate to
4316,GeneToDisease,C0009375,0.446,0.885,Relate to
4316,GeneToDisease,C0024623,0.446,0.885,Relate to
4316,GeneToDisease,C0038356,0.446,0.885,Relate to
4316,GeneToDisease,C0041956,0.446,0.885,Relate to
4316,GeneToDisease,C1708349,0.446,0.885,Relate to
4316,GeneToDisease,C4552766,0.446,0.885,Relate to
4317,GeneToDisease,C0011616,0.488,0.808,Relate to
4317,GeneToDisease,C0024115,0.488,0.808,Relate to
4317,GeneToDisease,C0025202,0.488,0.808,Relate to
4317,GeneToDisease,C0041696,0.488,0.808,Relate to
4317,GeneToDisease,C0162351,0.488,0.808,Relate to
4317,GeneToDisease,C1269683,0.488,0.808,Relate to
4318,GeneToDisease,C0001973,0.305,0.923,Relate to
4318,GeneToDisease,C0003486,0.305,0.923,Relate to
4318,GeneToDisease,C0003493,0.305,0.923,Relate to
4318,GeneToDisease,C0003496,0.305,0.923,Relate to
4318,GeneToDisease,C0004096,0.305,0.923,Relate to
4318,GeneToDisease,C0004114,0.305,0.923,Relate to
4318,GeneToDisease,C0005398,0.305,0.923,Relate to
4318,GeneToDisease,C0005586,0.305,0.923,Relate to
4318,GeneToDisease,C0005684,0.305,0.923,Relate to
4318,GeneToDisease,C0005695,0.305,0.923,Relate to
4318,GeneToDisease,C0005967,0.305,0.923,Relate to
4318,GeneToDisease,C0006114,0.305,0.923,Relate to
4318,GeneToDisease,C0006142,0.305,0.923,Relate to
4318,GeneToDisease,C0006663,0.305,0.923,Relate to
4318,GeneToDisease,C0007102,0.305,0.923,Relate to
4318,GeneToDisease,C0007114,0.305,0.923,Relate to
4318,GeneToDisease,C0007131,0.305,0.923,Relate to
4318,GeneToDisease,C0007137,0.305,0.923,Relate to
4318,GeneToDisease,C0007621,0.305,0.923,Relate to
4318,GeneToDisease,C0007786,0.305,0.923,Relate to
4318,GeneToDisease,C0009324,0.305,0.923,Relate to
4318,GeneToDisease,C0009375,0.305,0.923,Relate to
4318,GeneToDisease,C0011882,0.305,0.923,Relate to
4318,GeneToDisease,C0017636,0.305,0.923,Relate to
4318,GeneToDisease,C0019193,0.305,0.923,Relate to
4318,GeneToDisease,C0020507,0.305,0.923,Relate to
4318,GeneToDisease,C0020538,0.305,0.923,Relate to
4318,GeneToDisease,C0021368,0.305,0.923,Relate to
4318,GeneToDisease,C0023176,0.305,0.923,Relate to
4318,GeneToDisease,C0023895,0.305,0.923,Relate to
4318,GeneToDisease,C0024117,0.305,0.923,Relate to
4318,GeneToDisease,C0024143,0.305,0.923,Relate to
4318,GeneToDisease,C0024796,0.305,0.923,Relate to
4318,GeneToDisease,C0026552,0.305,0.923,Relate to
4318,GeneToDisease,C0026766,0.305,0.923,Relate to
4318,GeneToDisease,C0027051,0.305,0.923,Relate to
4318,GeneToDisease,C0027626,0.305,0.923,Relate to
4318,GeneToDisease,C0027627,0.305,0.923,Relate to
4318,GeneToDisease,C0028754,0.305,0.923,Relate to
4318,GeneToDisease,C0029172,0.305,0.923,Relate to
4318,GeneToDisease,C0030297,0.305,0.923,Relate to
4318,GeneToDisease,C0031051,0.305,0.923,Relate to
4318,GeneToDisease,C0031099,0.305,0.923,Relate to
4318,GeneToDisease,C0033578,0.305,0.923,Relate to
4318,GeneToDisease,C0034067,0.305,0.923,Relate to
4318,GeneToDisease,C0034069,0.305,0.923,Relate to
4318,GeneToDisease,C0034189,0.305,0.923,Relate to
4318,GeneToDisease,C0035126,0.305,0.923,Relate to
4318,GeneToDisease,C0035309,0.305,0.923,Relate to
4318,GeneToDisease,C0036341,0.305,0.923,Relate to
4318,GeneToDisease,C0036690,0.305,0.923,Relate to
4318,GeneToDisease,C0037286,0.305,0.923,Relate to
4318,GeneToDisease,C0038358,0.305,0.923,Relate to
4318,GeneToDisease,C0038587,0.305,0.923,Relate to
4318,GeneToDisease,C0086189,0.305,0.923,Relate to
4318,GeneToDisease,C0087169,0.305,0.923,Relate to
4318,GeneToDisease,C0151526,0.305,0.923,Relate to
4318,GeneToDisease,C0162871,0.305,0.923,Relate to
4318,GeneToDisease,C0162872,0.305,0.923,Relate to
4318,GeneToDisease,C0205768,0.305,0.923,Relate to
4318,GeneToDisease,C0221227,0.305,0.923,Relate to
4318,GeneToDisease,C0238281,0.305,0.923,Relate to
4318,GeneToDisease,C0243026,0.305,0.923,Relate to
4318,GeneToDisease,C0263628,0.305,0.923,Relate to
4318,GeneToDisease,C0264393,0.305,0.923,Relate to
4318,GeneToDisease,C0271673,0.305,0.923,Relate to
4318,GeneToDisease,C0271674,0.305,0.923,Relate to
4318,GeneToDisease,C0271678,0.305,0.923,Relate to
4318,GeneToDisease,C0271680,0.305,0.923,Relate to
4318,GeneToDisease,C0271685,0.305,0.923,Relate to
4318,GeneToDisease,C0271686,0.305,0.923,Relate to
4318,GeneToDisease,C0279530,0.305,0.923,Relate to
4318,GeneToDisease,C0280783,0.305,0.923,Relate to
4318,GeneToDisease,C0280785,0.305,0.923,Relate to
4318,GeneToDisease,C0334579,0.305,0.923,Relate to
4318,GeneToDisease,C0334580,0.305,0.923,Relate to
4318,GeneToDisease,C0334581,0.305,0.923,Relate to
4318,GeneToDisease,C0334582,0.305,0.923,Relate to
4318,GeneToDisease,C0334583,0.305,0.923,Relate to
4318,GeneToDisease,C0334588,0.305,0.923,Relate to
4318,GeneToDisease,C0338070,0.305,0.923,Relate to
4318,GeneToDisease,C0340288,0.305,0.923,Relate to
4318,GeneToDisease,C0340630,0.305,0.923,Relate to
4318,GeneToDisease,C0346647,0.305,0.923,Relate to
4318,GeneToDisease,C0376358,0.305,0.923,Relate to
4318,GeneToDisease,C0393835,0.305,0.923,Relate to
4318,GeneToDisease,C0432226,0.305,0.923,Relate to
4318,GeneToDisease,C0432291,0.305,0.923,Relate to
4318,GeneToDisease,C0472387,0.305,0.923,Relate to
4318,GeneToDisease,C0472388,0.305,0.923,Relate to
4318,GeneToDisease,C0521174,0.305,0.923,Relate to
4318,GeneToDisease,C0547065,0.305,0.923,Relate to
4318,GeneToDisease,C0600272,0.305,0.923,Relate to
4318,GeneToDisease,C0678222,0.305,0.923,Relate to
4318,GeneToDisease,C0740376,0.305,0.923,Relate to
4318,GeneToDisease,C0740391,0.305,0.923,Relate to
4318,GeneToDisease,C0740392,0.305,0.923,Relate to
4318,GeneToDisease,C0741160,0.305,0.923,Relate to
4318,GeneToDisease,C0750935,0.305,0.923,Relate to
4318,GeneToDisease,C0750936,0.305,0.923,Relate to
4318,GeneToDisease,C0750969,0.305,0.923,Relate to
4318,GeneToDisease,C0750970,0.305,0.923,Relate to
4318,GeneToDisease,C0751074,0.305,0.923,Relate to
4318,GeneToDisease,C0751845,0.305,0.923,Relate to
4318,GeneToDisease,C0751846,0.305,0.923,Relate to
4318,GeneToDisease,C0751847,0.305,0.923,Relate to
4318,GeneToDisease,C0751848,0.305,0.923,Relate to
4318,GeneToDisease,C0751849,0.305,0.923,Relate to
4318,GeneToDisease,C0860207,0.305,0.923,Relate to
4318,GeneToDisease,C0917798,0.305,0.923,Relate to
4318,GeneToDisease,C0948089,0.305,0.923,Relate to
4318,GeneToDisease,C1257931,0.305,0.923,Relate to
4318,GeneToDisease,C1262760,0.305,0.923,Relate to
4318,GeneToDisease,C1458155,0.305,0.923,Relate to
4318,GeneToDisease,C1527303,0.305,0.923,Relate to
4318,GeneToDisease,C1527311,0.305,0.923,Relate to
4318,GeneToDisease,C1621958,0.305,0.923,Relate to
4318,GeneToDisease,C1704230,0.305,0.923,Relate to
4318,GeneToDisease,C1719672,0.305,0.923,Relate to
4318,GeneToDisease,C2239176,0.305,0.923,Relate to
4318,GeneToDisease,C2350878,0.305,0.923,Relate to
4318,GeneToDisease,C2751322,0.305,0.923,Relate to
4318,GeneToDisease,C2936380,0.305,0.923,Relate to
4318,GeneToDisease,C2936381,0.305,0.923,Relate to
4318,GeneToDisease,C2937358,0.305,0.923,Relate to
4318,GeneToDisease,C3658290,0.305,0.923,Relate to
4318,GeneToDisease,C4277682,0.305,0.923,Relate to
4318,GeneToDisease,C4279912,0.305,0.923,Relate to
4318,GeneToDisease,C4704874,0.305,0.923,Relate to
4318,GeneToDisease,C4721507,0.305,0.923,Relate to
4318,GeneToDisease,C4721845,0.305,0.923,Relate to
4319,GeneToDisease,C0003873,0.553,0.808,Relate to
4319,GeneToDisease,C0004096,0.553,0.808,Relate to
4319,GeneToDisease,C0005586,0.553,0.808,Relate to
4319,GeneToDisease,C0006142,0.553,0.808,Relate to
4319,GeneToDisease,C0011616,0.553,0.808,Relate to
4319,GeneToDisease,C0024121,0.553,0.808,Relate to
4319,GeneToDisease,C0024623,0.553,0.808,Relate to
4319,GeneToDisease,C0027627,0.553,0.808,Relate to
4319,GeneToDisease,C0038356,0.553,0.808,Relate to
4319,GeneToDisease,C0162351,0.553,0.808,Relate to
4319,GeneToDisease,C0242379,0.553,0.808,Relate to
4319,GeneToDisease,C1708349,0.553,0.808,Relate to
4320,GeneToDisease,C0000786,0.542,0.692,Relate to
4320,GeneToDisease,C0000822,0.542,0.692,Relate to
4320,GeneToDisease,C0007131,0.542,0.692,Relate to
4320,GeneToDisease,C0009402,0.542,0.692,Relate to
4320,GeneToDisease,C4552766,0.542,0.692,Relate to
4321,GeneToDisease,C0000786,0.484,0.885,Relate to
4321,GeneToDisease,C0000822,0.484,0.885,Relate to
4321,GeneToDisease,C0003873,0.484,0.885,Relate to
4321,GeneToDisease,C0007102,0.484,0.885,Relate to
4321,GeneToDisease,C0007570,0.484,0.885,Relate to
4321,GeneToDisease,C0009375,0.484,0.885,Relate to
4321,GeneToDisease,C0034067,0.484,0.885,Relate to
4321,GeneToDisease,C0038454,0.484,0.885,Relate to
4321,GeneToDisease,C0221227,0.484,0.885,Relate to
4321,GeneToDisease,C0264393,0.484,0.885,Relate to
4321,GeneToDisease,C0751956,0.484,0.885,Relate to
4321,GeneToDisease,C2350878,0.484,0.885,Relate to
4321,GeneToDisease,C4552766,0.484,0.885,Relate to
4322,GeneToDisease,C0033578,0.452,0.923,Relate to
4322,GeneToDisease,C0376358,0.452,0.923,Relate to
4322,GeneToDisease,C0376634,0.452,0.923,Relate to
4322,GeneToDisease,C0432225,0.452,0.923,Relate to
4322,GeneToDisease,C0432226,0.452,0.923,Relate to
4322,GeneToDisease,C1865832,0.452,0.923,Relate to
4323,GeneToDisease,C0001418,0.447,0.769,Relate to
4323,GeneToDisease,C0006142,0.447,0.769,Relate to
4323,GeneToDisease,C0007621,0.447,0.769,Relate to
4323,GeneToDisease,C0014859,0.447,0.769,Relate to
4323,GeneToDisease,C0024117,0.447,0.769,Relate to
4323,GeneToDisease,C0027626,0.447,0.769,Relate to
4323,GeneToDisease,C0162871,0.447,0.769,Relate to
4323,GeneToDisease,C0205641,0.447,0.769,Relate to
4323,GeneToDisease,C0205642,0.447,0.769,Relate to
4323,GeneToDisease,C0205643,0.447,0.769,Relate to
4323,GeneToDisease,C0205644,0.447,0.769,Relate to
4323,GeneToDisease,C0205645,0.447,0.769,Relate to
4323,GeneToDisease,C0432289,0.447,0.769,Relate to
4323,GeneToDisease,C0546837,0.447,0.769,Relate to
4323,GeneToDisease,C0678222,0.447,0.769,Relate to
4323,GeneToDisease,C1257931,0.447,0.769,Relate to
4323,GeneToDisease,C1458155,0.447,0.769,Relate to
4323,GeneToDisease,C1527303,0.447,0.769,Relate to
4323,GeneToDisease,C2931456,0.447,0.769,Relate to
4323,GeneToDisease,C4704874,0.447,0.769,Relate to
4323,GeneToDisease,C4722327,0.447,0.769,Relate to
4324,GeneToDisease,C0000786,0.644,0.5,Relate to
4324,GeneToDisease,C0000822,0.644,0.5,Relate to
4324,GeneToDisease,C4552766,0.644,0.5,Relate to
4327,GeneToDisease,C0000786,0.623,0.615,Relate to
4327,GeneToDisease,C0000822,0.623,0.615,Relate to
4327,GeneToDisease,C1969063,0.623,0.615,Relate to
4327,GeneToDisease,C4552766,0.623,0.615,Relate to
4329,GeneToDisease,C0002514,0.716,0.462,Relate to
4329,GeneToDisease,C0028754,0.716,0.462,Relate to
4329,GeneToDisease,C0151744,0.716,0.462,Relate to
4329,GeneToDisease,C0750905,0.716,0.462,Relate to
4329,GeneToDisease,C3279840,0.716,0.462,Relate to
4330,GeneToDisease,C0010278,0.682,0.385,Relate to
4330,GeneToDisease,C0023467,0.682,0.385,Relate to
4330,GeneToDisease,C0026998,0.682,0.385,Relate to
4330,GeneToDisease,C0266464,0.682,0.385,Relate to
4330,GeneToDisease,C0557874,0.682,0.385,Relate to
4330,GeneToDisease,C1333989,0.682,0.385,Relate to
4330,GeneToDisease,C1384666,0.682,0.385,Relate to
4330,GeneToDisease,C1842581,0.682,0.385,Relate to
4330,GeneToDisease,C1866129,0.682,0.385,Relate to
4330,GeneToDisease,C1879321,0.682,0.385,Relate to
4330,GeneToDisease,C2315229,0.682,0.385,Relate to
4330,GeneToDisease,C3714756,0.682,0.385,Relate to
4330,GeneToDisease,C4025871,0.682,0.385,Relate to
4335,GeneToDisease,C0008925,0.663,0.615,Relate to
4335,GeneToDisease,C0265219,0.663,0.615,Relate to
4335,GeneToDisease,C0376634,0.663,0.615,Relate to
4335,GeneToDisease,C0431375,0.663,0.615,Relate to
4335,GeneToDisease,C1837218,0.663,0.615,Relate to
4335,GeneToDisease,C1848199,0.663,0.615,Relate to
4335,GeneToDisease,C1848201,0.663,0.615,Relate to
4335,GeneToDisease,C1955870,0.663,0.615,Relate to
4335,GeneToDisease,C4551968,0.663,0.615,Relate to
4336,GeneToDisease,C0001973,0.7,0.423,Relate to
4336,GeneToDisease,C0002736,0.7,0.423,Relate to
4336,GeneToDisease,C0038868,0.7,0.423,Relate to
4336,GeneToDisease,C0393554,0.7,0.423,Relate to
4336,GeneToDisease,C0543859,0.7,0.423,Relate to
4336,GeneToDisease,C4551862,0.7,0.423,Relate to
4336,GeneToDisease,C4551863,0.7,0.423,Relate to
4337,GeneToDisease,C0268119,0.743,0.231,Relate to
4337,GeneToDisease,C1854988,0.743,0.231,Relate to
4338,GeneToDisease,C0268119,0.729,0.308,Relate to
4338,GeneToDisease,C1854988,0.729,0.308,Relate to
4338,GeneToDisease,C1854989,0.729,0.308,Relate to
4340,GeneToDisease,C0001973,0.546,0.731,Relate to
4340,GeneToDisease,C0011303,0.546,0.731,Relate to
4340,GeneToDisease,C0011304,0.546,0.731,Relate to
4340,GeneToDisease,C0027404,0.546,0.731,Relate to
4340,GeneToDisease,C0036341,0.546,0.731,Relate to
4340,GeneToDisease,C0234544,0.546,0.731,Relate to
4340,GeneToDisease,C0751362,0.546,0.731,Relate to
4340,GeneToDisease,C2350037,0.546,0.731,Relate to
4340,GeneToDisease,C3280266,0.546,0.731,Relate to
4342,GeneToDisease,C0152013,0.617,0.5,Relate to
4351,GeneToDisease,C0282577,0.585,0.654,Relate to
4351,GeneToDisease,C1865145,0.585,0.654,Relate to
4351,GeneToDisease,C4317224,0.585,0.654,Relate to
4352,GeneToDisease,C0001815,0.51,0.692,Relate to
4352,GeneToDisease,C0025149,0.51,0.692,Relate to
4352,GeneToDisease,C0026987,0.51,0.692,Relate to
4352,GeneToDisease,C0027022,0.51,0.692,Relate to
4352,GeneToDisease,C0032463,0.51,0.692,Relate to
4352,GeneToDisease,C0040028,0.51,0.692,Relate to
4352,GeneToDisease,C0205833,0.51,0.692,Relate to
4352,GeneToDisease,C0278510,0.51,0.692,Relate to
4352,GeneToDisease,C0278876,0.51,0.692,Relate to
4352,GeneToDisease,C0376545,0.51,0.692,Relate to
4352,GeneToDisease,C0751291,0.51,0.692,Relate to
4352,GeneToDisease,C0836924,0.51,0.692,Relate to
4352,GeneToDisease,C1275668,0.51,0.692,Relate to
4352,GeneToDisease,C1292778,0.51,0.692,Relate to
4352,GeneToDisease,C1327915,0.51,0.692,Relate to
4352,GeneToDisease,C3275998,0.51,0.692,Relate to
4352,GeneToDisease,C3463824,0.51,0.692,Relate to
4352,GeneToDisease,C4303761,0.51,0.692,Relate to
4353,GeneToDisease,C0001969,0.377,0.923,Relate to
4353,GeneToDisease,C0002395,0.377,0.923,Relate to
4353,GeneToDisease,C0003129,0.377,0.923,Relate to
4353,GeneToDisease,C0003130,0.377,0.923,Relate to
4353,GeneToDisease,C0003873,0.377,0.923,Relate to
4353,GeneToDisease,C0005398,0.377,0.923,Relate to
4353,GeneToDisease,C0005684,0.377,0.923,Relate to
4353,GeneToDisease,C0005695,0.377,0.923,Relate to
4353,GeneToDisease,C0006111,0.377,0.923,Relate to
4353,GeneToDisease,C0007222,0.377,0.923,Relate to
4353,GeneToDisease,C0007786,0.377,0.923,Relate to
4353,GeneToDisease,C0009319,0.377,0.923,Relate to
4353,GeneToDisease,C0009324,0.377,0.923,Relate to
4353,GeneToDisease,C0009402,0.377,0.923,Relate to
4353,GeneToDisease,C0011265,0.377,0.923,Relate to
4353,GeneToDisease,C0011574,0.377,0.923,Relate to
4353,GeneToDisease,C0011609,0.377,0.923,Relate to
4353,GeneToDisease,C0021368,0.377,0.923,Relate to
4353,GeneToDisease,C0022593,0.377,0.923,Relate to
4353,GeneToDisease,C0022594,0.377,0.923,Relate to
4353,GeneToDisease,C0022658,0.377,0.923,Relate to
4353,GeneToDisease,C0022660,0.377,0.923,Relate to
4353,GeneToDisease,C0023891,0.377,0.923,Relate to
4353,GeneToDisease,C0024115,0.377,0.923,Relate to
4353,GeneToDisease,C0024121,0.377,0.923,Relate to
4353,GeneToDisease,C0028797,0.377,0.923,Relate to
4353,GeneToDisease,C0030305,0.377,0.923,Relate to
4353,GeneToDisease,C0032927,0.377,0.923,Relate to
4353,GeneToDisease,C0033578,0.377,0.923,Relate to
4353,GeneToDisease,C0035126,0.377,0.923,Relate to
4353,GeneToDisease,C0036982,0.377,0.923,Relate to
4353,GeneToDisease,C0040954,0.377,0.923,Relate to
4353,GeneToDisease,C0042109,0.377,0.923,Relate to
4353,GeneToDisease,C0085584,0.377,0.923,Relate to
4353,GeneToDisease,C0086501,0.377,0.923,Relate to
4353,GeneToDisease,C0242184,0.377,0.923,Relate to
4353,GeneToDisease,C0242379,0.377,0.923,Relate to
4353,GeneToDisease,C0276496,0.377,0.923,Relate to
4353,GeneToDisease,C0282313,0.377,0.923,Relate to
4353,GeneToDisease,C0376358,0.377,0.923,Relate to
4353,GeneToDisease,C0398595,0.377,0.923,Relate to
4353,GeneToDisease,C0406537,0.377,0.923,Relate to
4353,GeneToDisease,C0494463,0.377,0.923,Relate to
4353,GeneToDisease,C0546126,0.377,0.923,Relate to
4353,GeneToDisease,C0750900,0.377,0.923,Relate to
4353,GeneToDisease,C0750901,0.377,0.923,Relate to
4353,GeneToDisease,C0917798,0.377,0.923,Relate to
4353,GeneToDisease,C1269683,0.377,0.923,Relate to
4353,GeneToDisease,C1565662,0.377,0.923,Relate to
4353,GeneToDisease,C1571983,0.377,0.923,Relate to
4353,GeneToDisease,C1571984,0.377,0.923,Relate to
4353,GeneToDisease,C2239176,0.377,0.923,Relate to
4353,GeneToDisease,C2609414,0.377,0.923,Relate to
4354,GeneToDisease,C0001418,0.617,0.5,Relate to
4354,GeneToDisease,C0024121,0.617,0.5,Relate to
4354,GeneToDisease,C0205641,0.617,0.5,Relate to
4354,GeneToDisease,C0205642,0.617,0.5,Relate to
4354,GeneToDisease,C0205643,0.617,0.5,Relate to
4354,GeneToDisease,C0205644,0.617,0.5,Relate to
4354,GeneToDisease,C0205645,0.617,0.5,Relate to
4354,GeneToDisease,C0242379,0.617,0.5,Relate to
4357,GeneToDisease,C0025202,0.588,0.654,Relate to
4358,GeneToDisease,C0008370,0.595,0.577,Relate to
4358,GeneToDisease,C0009197,0.595,0.577,Relate to
4358,GeneToDisease,C0013421,0.595,0.577,Relate to
4358,GeneToDisease,C0017668,0.595,0.577,Relate to
4358,GeneToDisease,C0022283,0.595,0.577,Relate to
4358,GeneToDisease,C0036305,0.595,0.577,Relate to
4358,GeneToDisease,C0085605,0.595,0.577,Relate to
4358,GeneToDisease,C0086432,0.595,0.577,Relate to
4358,GeneToDisease,C0549567,0.595,0.577,Relate to
