GeneId:START_ID(Gene),Relation:TYPE,GeneId:END_ID(Gene),RelationName
3845,GeneToGene,11338,Negative genetic interaction
3845,GeneToGene,7317,Negative genetic interaction
3845,GeneToGene,9039,Negative genetic interaction
3845,GeneToGene,7311,Negative genetic interaction
3845,GeneToGene,140739,Negative genetic interaction
3845,GeneToGene,7329,Negative genetic interaction
3845,GeneToGene,7334,Negative genetic interaction
3845,GeneToGene,23352,Negative genetic interaction
3845,GeneToGene,51506,Negative genetic interaction
3845,GeneToGene,29128,Negative genetic interaction
3845,GeneToGene,7381,Negative genetic interaction
3845,GeneToGene,7384,Negative genetic interaction
3845,GeneToGene,7385,Negative genetic interaction
3845,GeneToGene,8725,Negative genetic interaction
3845,GeneToGene,7389,Negative genetic interaction
3845,GeneToGene,8615,Negative genetic interaction
3845,GeneToGene,10713,Negative genetic interaction
3845,GeneToGene,9101,Negative genetic interaction
3845,GeneToGene,10208,Negative genetic interaction
3845,GeneToGene,51118,Negative genetic interaction
3845,GeneToGene,84135,Negative genetic interaction
3845,GeneToGene,27340,Negative genetic interaction
3845,GeneToGene,57050,Negative genetic interaction
3845,GeneToGene,55813,Negative genetic interaction
3845,GeneToGene,80146,Negative genetic interaction
3845,GeneToGene,8409,Negative genetic interaction
3845,GeneToGene,7407,Negative genetic interaction
3845,GeneToGene,57176,Negative genetic interaction
3845,GeneToGene,7415,Negative genetic interaction
3845,GeneToGene,7428,Negative genetic interaction
3845,GeneToGene,81671,Negative genetic interaction
3845,GeneToGene,57617,Negative genetic interaction
3845,GeneToGene,84313,Negative genetic interaction
3845,GeneToGene,51160,Negative genetic interaction
3845,GeneToGene,6944,Negative genetic interaction
3845,GeneToGene,9948,Negative genetic interaction
3845,GeneToGene,55759,Negative genetic interaction
3845,GeneToGene,57418,Negative genetic interaction
3845,GeneToGene,79446,Negative genetic interaction
3845,GeneToGene,10885,Negative genetic interaction
3845,GeneToGene,134430,Negative genetic interaction
3845,GeneToGene,23160,Negative genetic interaction
3845,GeneToGene,9277,Negative genetic interaction
3845,GeneToGene,55100,Negative genetic interaction
3845,GeneToGene,54663,Negative genetic interaction
3845,GeneToGene,84128,Negative genetic interaction
3845,GeneToGene,79084,Negative genetic interaction
3845,GeneToGene,80335,Negative genetic interaction
3845,GeneToGene,84292,Negative genetic interaction
3845,GeneToGene,7485,Negative genetic interaction
3845,GeneToGene,7514,Negative genetic interaction
3845,GeneToGene,57510,Negative genetic interaction
3845,GeneToGene,7520,Negative genetic interaction
3845,GeneToGene,2547,Negative genetic interaction
3845,GeneToGene,51067,Negative genetic interaction
3845,GeneToGene,79693,Negative genetic interaction
3845,GeneToGene,84524,Negative genetic interaction
3845,GeneToGene,85437,Negative genetic interaction
3845,GeneToGene,199777,Negative genetic interaction
3845,GeneToGene,741,Negative genetic interaction
3845,GeneToGene,8882,Negative genetic interaction
3845,GeneToGene,8233,Negative genetic interaction
3845,GeneToGene,14,Negative genetic interaction
3845,GeneToGene,57505,Negative genetic interaction
3845,GeneToGene,26574,Negative genetic interaction
3845,GeneToGene,10096,Negative genetic interaction
3845,GeneToGene,81794,Negative genetic interaction
3845,GeneToGene,159,Negative genetic interaction
3845,GeneToGene,642517,Negative genetic interaction
3845,GeneToGene,102157402,Negative genetic interaction
3845,GeneToGene,372,Negative genetic interaction
3845,GeneToGene,10109,Negative genetic interaction
3845,GeneToGene,10094,Negative genetic interaction
3845,GeneToGene,518,Negative genetic interaction
3845,GeneToGene,51582,Negative genetic interaction
3845,GeneToGene,8815,Negative genetic interaction
3845,GeneToGene,9774,Negative genetic interaction
3845,GeneToGene,9790,Negative genetic interaction
3845,GeneToGene,83608,Negative genetic interaction
3845,GeneToGene,150590,Negative genetic interaction
3845,GeneToGene,58509,Negative genetic interaction
3845,GeneToGene,818,Negative genetic interaction
3845,GeneToGene,4076,Negative genetic interaction
3845,GeneToGene,151278,Negative genetic interaction
3845,GeneToGene,285025,Negative genetic interaction
3845,GeneToGene,51244,Negative genetic interaction
3845,GeneToGene,29080,Negative genetic interaction
3845,GeneToGene,890,Negative genetic interaction
3845,GeneToGene,146894,Negative genetic interaction
3845,GeneToGene,146059,Negative genetic interaction
3845,GeneToGene,8697,Negative genetic interaction
3845,GeneToGene,998,Negative genetic interaction
3845,GeneToGene,91687,Negative genetic interaction
3845,GeneToGene,118491,Negative genetic interaction
3845,GeneToGene,79094,Negative genetic interaction
3845,GeneToGene,1105,Negative genetic interaction
3845,GeneToGene,26973,Negative genetic interaction
3845,GeneToGene,51241,Negative genetic interaction
3845,GeneToGene,728096,Negative genetic interaction
3845,GeneToGene,8454,Negative genetic interaction
3845,GeneToGene,8453,Negative genetic interaction
3845,GeneToGene,23191,Negative genetic interaction
3845,GeneToGene,79016,Negative genetic interaction
3845,GeneToGene,55661,Negative genetic interaction
3845,GeneToGene,1655,Negative genetic interaction
3845,GeneToGene,1738,Negative genetic interaction
3845,GeneToGene,1778,Negative genetic interaction
3845,GeneToGene,10938,Negative genetic interaction
3845,GeneToGene,84285,Negative genetic interaction
3845,GeneToGene,51386,Negative genetic interaction
3845,GeneToGene,6921,Negative genetic interaction
3845,GeneToGene,23065,Negative genetic interaction
3845,GeneToGene,57634,Negative genetic interaction
3845,GeneToGene,26284,Negative genetic interaction
3845,GeneToGene,2067,Negative genetic interaction
3845,GeneToGene,2130,Negative genetic interaction
3845,GeneToGene,90332,Negative genetic interaction
3845,GeneToGene,11340,Negative genetic interaction
3845,GeneToGene,100132403,Negative genetic interaction
3845,GeneToGene,80204,Negative genetic interaction
3845,GeneToGene,23360,Negative genetic interaction
3845,GeneToGene,286380,Negative genetic interaction
3845,GeneToGene,8456,Negative genetic interaction
3845,GeneToGene,79833,Negative genetic interaction
3845,GeneToGene,54960,Negative genetic interaction
3845,GeneToGene,84340,Negative genetic interaction
3845,GeneToGene,643699,Negative genetic interaction
3845,GeneToGene,29899,Negative genetic interaction
3845,GeneToGene,493869,Negative genetic interaction
3845,GeneToGene,2962,Negative genetic interaction
3845,GeneToGene,2963,Negative genetic interaction
3845,GeneToGene,2966,Negative genetic interaction
3845,GeneToGene,9555,Negative genetic interaction
3845,GeneToGene,115106,Negative genetic interaction
3845,GeneToGene,23463,Negative genetic interaction
3845,GeneToGene,9466,Negative genetic interaction
3845,GeneToGene,10989,Negative genetic interaction
3845,GeneToGene,65123,Negative genetic interaction
3845,GeneToGene,92105,Negative genetic interaction
3845,GeneToGene,55705,Negative genetic interaction
3845,GeneToGene,23210,Negative genetic interaction
3845,GeneToGene,10524,Negative genetic interaction
3845,GeneToGene,84148,Negative genetic interaction
3845,GeneToGene,43847,Negative genetic interaction
3845,GeneToGene,57082,Negative genetic interaction
3845,GeneToGene,3845,Negative genetic interaction
3845,GeneToGene,11103,Negative genetic interaction
3845,GeneToGene,728279,Negative genetic interaction
3845,GeneToGene,474354,Negative genetic interaction
3845,GeneToGene,51631,Negative genetic interaction
3845,GeneToGene,4085,Negative genetic interaction
3845,GeneToGene,9782,Negative genetic interaction
3845,GeneToGene,4154,Negative genetic interaction
3845,GeneToGene,4173,Negative genetic interaction
3845,GeneToGene,54797,Negative genetic interaction
3845,GeneToGene,9412,Negative genetic interaction
3845,GeneToGene,6837,Negative genetic interaction
3845,GeneToGene,9443,Negative genetic interaction
3845,GeneToGene,116255,Negative genetic interaction
3845,GeneToGene,11222,Negative genetic interaction
3845,GeneToGene,64976,Negative genetic interaction
3845,GeneToGene,28977,Negative genetic interaction
3845,GeneToGene,51258,Negative genetic interaction
3845,GeneToGene,65993,Negative genetic interaction
3845,GeneToGene,64965,Negative genetic interaction
3845,GeneToGene,27085,Negative genetic interaction
3845,GeneToGene,92170,Negative genetic interaction
3845,GeneToGene,4597,Negative genetic interaction
3845,GeneToGene,10514,Negative genetic interaction
3845,GeneToGene,84316,Negative genetic interaction
3845,GeneToGene,200030,Negative genetic interaction
3845,GeneToGene,51079,Negative genetic interaction
3845,GeneToGene,50674,Negative genetic interaction
3845,GeneToGene,4802,Negative genetic interaction
3845,GeneToGene,91662,Negative genetic interaction
3845,GeneToGene,64318,Negative genetic interaction
3845,GeneToGene,51070,Negative genetic interaction
3845,GeneToGene,286053,Negative genetic interaction
3845,GeneToGene,54780,Negative genetic interaction
3845,GeneToGene,55746,Negative genetic interaction
3845,GeneToGene,53371,Negative genetic interaction
3845,GeneToGene,9688,Negative genetic interaction
3845,GeneToGene,4967,Negative genetic interaction
3845,GeneToGene,4976,Negative genetic interaction
3845,GeneToGene,441308,Negative genetic interaction
3845,GeneToGene,4998,Negative genetic interaction
3845,GeneToGene,5000,Negative genetic interaction
3845,GeneToGene,55644,Negative genetic interaction
3845,GeneToGene,8106,Negative genetic interaction
3845,GeneToGene,64282,Negative genetic interaction
3845,GeneToGene,5079,Negative genetic interaction
3845,GeneToGene,9141,Negative genetic interaction
3845,GeneToGene,5082,Negative genetic interaction
3845,GeneToGene,50940,Negative genetic interaction
3845,GeneToGene,23244,Negative genetic interaction
3845,GeneToGene,5201,Negative genetic interaction
3845,GeneToGene,5216,Negative genetic interaction
3845,GeneToGene,267004,Negative genetic interaction
3845,GeneToGene,5229,Negative genetic interaction
3845,GeneToGene,30849,Negative genetic interaction
3845,GeneToGene,200576,Negative genetic interaction
3845,GeneToGene,23761,Negative genetic interaction
3845,GeneToGene,10908,Negative genetic interaction
3845,GeneToGene,661,Negative genetic interaction
3845,GeneToGene,5464,Negative genetic interaction
3845,GeneToGene,4659,Negative genetic interaction
3845,GeneToGene,5708,Negative genetic interaction
3845,GeneToGene,10137,Negative genetic interaction
3845,GeneToGene,9827,Negative genetic interaction
3845,GeneToGene,9810,Negative genetic interaction
3845,GeneToGene,55599,Negative genetic interaction
3845,GeneToGene,51018,Negative genetic interaction
3845,GeneToGene,88745,Negative genetic interaction
3845,GeneToGene,27341,Negative genetic interaction
3845,GeneToGene,81492,Negative genetic interaction
3845,GeneToGene,65117,Negative genetic interaction
3845,GeneToGene,51507,Negative genetic interaction
3845,GeneToGene,6256,Negative genetic interaction
3845,GeneToGene,58506,Negative genetic interaction
3845,GeneToGene,54949,Negative genetic interaction
3845,GeneToGene,9739,Negative genetic interaction
3845,GeneToGene,57030,Negative genetic interaction
3845,GeneToGene,5250,Negative genetic interaction
3845,GeneToGene,55238,Negative genetic interaction
3845,GeneToGene,8467,Negative genetic interaction
3845,GeneToGene,23381,Negative genetic interaction
3845,GeneToGene,6619,Negative genetic interaction
3845,GeneToGene,6621,Negative genetic interaction
3845,GeneToGene,64847,Negative genetic interaction
3845,GeneToGene,727830,Negative genetic interaction
3845,GeneToGene,60559,Negative genetic interaction
3845,GeneToGene,100310812,Negative genetic interaction
3845,GeneToGene,55133,Negative genetic interaction
3845,GeneToGene,153443,Negative genetic interaction
3845,GeneToGene,6728,Negative genetic interaction
3845,GeneToGene,50861,Negative genetic interaction
3845,GeneToGene,6832,Negative genetic interaction
3845,GeneToGene,10460,Negative genetic interaction
3845,GeneToGene,117143,Negative genetic interaction
3845,GeneToGene,9015,Negative genetic interaction
3845,GeneToGene,83860,Negative genetic interaction
3845,GeneToGene,23435,Negative genetic interaction
3845,GeneToGene,79718,Negative genetic interaction
3845,GeneToGene,130733,Negative genetic interaction
3845,GeneToGene,440026,Negative genetic interaction
3845,GeneToGene,4796,Negative genetic interaction
3845,GeneToGene,51399,Negative genetic interaction
3845,GeneToGene,22878,Negative genetic interaction
3845,GeneToGene,116461,Negative genetic interaction
3845,GeneToGene,151613,Negative genetic interaction
3845,GeneToGene,7268,Negative genetic interaction
3845,GeneToGene,55236,Negative genetic interaction
3845,GeneToGene,7332,Negative genetic interaction
3845,GeneToGene,51569,Negative genetic interaction
3845,GeneToGene,79650,Negative genetic interaction
3845,GeneToGene,728369,Negative genetic interaction
3845,GeneToGene,51096,Negative genetic interaction
3845,GeneToGene,25962,Negative genetic interaction
3845,GeneToGene,137492,Negative genetic interaction
3845,GeneToGene,55275,Negative genetic interaction
3845,GeneToGene,9589,Negative genetic interaction
3845,GeneToGene,7543,Negative genetic interaction
3845,GeneToGene,55954,Negative genetic interaction
3845,GeneToGene,7702,Negative genetic interaction
3845,GeneToGene,57615,Negative genetic interaction
3845,GeneToGene,7652,Negative genetic interaction
3845,GeneToGene,22,Negative genetic interaction
3845,GeneToGene,10097,Negative genetic interaction
3845,GeneToGene,134637,Negative genetic interaction
3845,GeneToGene,729092,Negative genetic interaction
3845,GeneToGene,191,Negative genetic interaction
3845,GeneToGene,211,Negative genetic interaction
3845,GeneToGene,440138,Negative genetic interaction
3845,GeneToGene,51433,Negative genetic interaction
3845,GeneToGene,1173,Negative genetic interaction
3845,GeneToGene,10139,Negative genetic interaction
3845,GeneToGene,55082,Negative genetic interaction
3845,GeneToGene,51326,Negative genetic interaction
3845,GeneToGene,79798,Negative genetic interaction
3845,GeneToGene,439,Negative genetic interaction
3845,GeneToGene,506,Negative genetic interaction
3845,GeneToGene,10476,Negative genetic interaction
3845,GeneToGene,51606,Negative genetic interaction
3845,GeneToGene,25814,Negative genetic interaction
